TransactionID,Date,BranchID,ServiceID,Quantity,Revenue,CustomerType
T04031,2020-08-15,F004,S020,3,60.0,Trial
T04032,2020-11-20,F004,S025,1,45.0,
T04033,2020-04-04,F008,S021,3,25.5,Member
T04034,2020-05-20,F007,S019,1,1299.0,Trial
T04035,2020-05-07,F006,S008,2,,Non-Member
T04036,2020-05-04,F003,S002,2,56.0,Non-Member
T04037,2020-11-19,F005,S017,2,180.0,Member
T04038,2020-12-13,F002,S011,2,56.0,Non-Member
T04039,2020-04-28,F001,S023,2,49.98,Trial
T04040,2020-10-09,F001,S003,3,60.0,Trial
T04041,2020-07-16,F008,S002,1,28.0,Trial
T04042,2020-12-26,F002,S005,3,90.0,Member
T04043,2020-05-10,F005,S015,1,45.0,Non-Member
T04044,2020-01-20,F009,S007,2,70.0,Non-Member
T04045,2020-05-25,F009,S015,2,90.0,Trial
T04046,2020-07-25,F003,S007,2,70.0,Trial
T04047,2020-12-25,F002,S016,1,80.0,Non-Member
T04048,2020-08-19,F008,S014,1,75.0,Trial
T04049,2020-04-06,F006,S021,1,8.5,Non-Member
T04050,2020-07-27,F009,S019,1,1299.0,Member
T04051,2020-08-06,F006,S025,2,,Trial
T04052,2020-02-08,F007,S019,1,1299.0,Trial
T04053,2020-11-25,F004,S014,2,150.0,Non-Member
T04054,2020-12-11,F004,S016,3,240.0,Trial
T04055,2020-08-01,F002,S017,2,180.0,Trial
T04056,2020-04-23,F006,S016,2,160.0,Trial
T04057,2020-12-31,F008,S017,2,180.0,Non-Member
T04058,2020-12-18,F005,S011,3,84.0,Non-Member
T04059,2020-07-30,F002,S018,1,129.0,Non-Member
T04060,2020-08-13,F005,S010,3,78.0,Non-Member
T04061,2020-04-07,F007,S002,2,56.0,Non-Member
T04062,2020-05-17,F005,S011,1,28.0,Non-Member
T04063,2020-06-28,F007,S016,3,240.0,Member
T04064,2020-03-20,F002,S016,3,240.0,Non-Member
T04065,2020-11-12,F006,S019,1,1299.0,Member
T04066,2020-07-22,F002,S024,1,6.0,
T04067,2020-08-12,F007,S007,1,35.0,Trial
T04068,2020-01-02,F004,S017,3,270.0,Member
T04069,2020-06-04,F004,S016,2,160.0,Member
T04070,2020-11-16,F003,S014,3,225.0,Member
T04071,2020-09-19,F007,S011,2,56.0,Member
T04072,2020-01-08,F009,S014,1,75.0,Trial
T04073,2020-01-02,F008,S024,3,18.0,Non-Member
T04074,2020-11-15,F004,S022,1,4.5,Non-Member
T04075,2020-03-06,F005,S002,1,28.0,Trial
T04076,2020-07-06,F005,S006,2,,Member
T04077,2020-02-03,F007,S012,2,56.0,Trial
T04078,2020-07-05,F006,S016,2,160.0,Trial
T04079,2020-04-18,F003,S018,1,129.0,Member
T04080,2020-01-06,F008,S022,3,13.5,
T04081,2020-06-23,F007,S002,2,56.0,Trial
T04082,2020-09-02,F004,S017,3,270.0,Trial
T04083,2020-02-29,F001,S019,1,1299.0,Trial
T04084,2020-01-04,F001,S024,2,12.0,Trial
T04085,2020-02-29,F007,S022,1,4.5,Trial
T04086,2020-04-09,F002,S015,2,90.0,Trial
T04087,2020-01-11,F003,S010,2,52.0,Trial
T04088,2020-07-11,F008,S023,3,74.97,Member
T04089,2020-09-18,F002,S010,1,26.0,Non-Member
T04090,2020-12-19,F007,S020,2,40.0,Trial
T04091,2020-08-22,F006,S012,2,56.0,
T04092,2020-01-09,F007,S018,1,129.0,Non-Member
T04093,2020-05-17,F003,S014,1,75.0,
T04094,2020-04-09,F004,S017,3,270.0,Non-Member
T04095,2020-11-18,F005,S020,3,60.0,Trial
T04096,2020-10-28,F007,S013,3,105.0,Member
T04097,2020-10-06,F002,S017,2,180.0,Trial
T04098,2020-09-21,F009,S002,2,56.0,
T04099,2020-05-28,F001,S007,2,70.0,Non-Member
T04100,2020-06-05,F009,S015,2,90.0,Trial
T04101,2020-02-23,F003,S024,2,12.0,Member
T04102,2020-10-15,F004,S015,3,135.0,Member
T04103,2020-03-25,F003,S021,3,25.5,Non-Member
T04104,2020-01-12,F005,S010,1,26.0,Member
T04105,2020-12-17,F003,S003,1,20.0,Trial
T04106,2020-12-31,F006,S011,2,56.0,Member
T04107,2020-01-21,F008,S006,2,50.0,Trial
T04108,2020-07-17,F009,S016,1,80.0,Non-Member
T04109,2020-01-30,F007,S021,1,8.5,Trial
T04110,2020-06-27,F008,S017,1,90.0,Trial
T04111,2020-12-23,F002,S021,3,25.5,Trial
T04112,2020-02-25,F001,S010,1,26.0,Non-Member
T04113,2020-07-23,F008,S015,2,90.0,Trial
T04114,2020-09-06,F006,S019,1,1299.0,Non-Member
T04115,2020-03-06,F003,S009,3,,Trial
T04116,2020-09-02,F004,S015,1,45.0,Trial
T04117,2020-08-29,F006,S011,2,56.0,Member
T04118,2020-03-08,F001,S020,2,40.0,Trial
T04119,2020-05-15,F001,S006,3,75.0,Trial
T04120,2020-06-01,F004,S018,1,129.0,Non-Member
T04121,2020-07-12,F008,S013,3,105.0,Trial
T04122,2020-03-02,F004,S022,2,9.0,Trial
T04123,2020-09-06,F005,S025,3,135.0,Trial
T04124,2020-09-16,F007,S020,1,20.0,Trial
T04125,2020-09-22,F007,S008,3,66.0,Member
T04126,2020-06-01,F002,S018,1,129.0,Non-Member
T04127,2020-06-14,F001,S024,3,18.0,Trial
T04128,2020-11-08,F001,S022,2,9.0,Trial
T04129,2020-05-13,F008,S009,1,24.0,Trial
T04130,2020-01-28,F008,S005,2,60.0,Trial
T04131,2020-05-19,F006,S024,1,6.0,Trial
T04132,2020-10-14,F007,S003,1,,
T04133,2020-05-09,F008,S021,1,8.5,Trial
T04134,2020-05-21,F001,S015,2,90.0,Member
T04135,2020-11-10,F004,S020,1,20.0,Trial
T04136,2020-07-14,F001,S008,2,44.0,Non-Member
T04137,2020-10-13,F001,S008,2,44.0,Trial
T04138,2020-09-24,F002,S022,1,4.5,Trial
T04139,2020-09-30,F008,S016,2,160.0,Member
T04140,2020-08-28,F006,S001,1,22.0,Non-Member
T04141,2020-10-21,F004,S020,3,60.0,Non-Member
T04142,2020-06-14,F007,S015,3,135.0,Trial
T04143,2020-12-20,F005,S025,3,135.0,Trial
T04144,2020-05-05,F002,S025,2,90.0,Trial
T04145,2020-02-04,F009,S013,1,35.0,Trial
T04146,2020-07-27,F008,S024,3,18.0,Trial
T04147,2020-02-05,F007,S008,1,22.0,Trial
T04148,2020-04-16,F009,S004,1,,Member
T04149,2020-04-11,F003,S024,2,12.0,Non-Member
T04150,2020-06-04,F009,S014,2,150.0,Member
T04151,2020-11-08,F005,S013,2,70.0,Trial
T04152,2020-05-21,F008,S015,1,45.0,Trial
T04153,2020-04-25,F007,S010,2,52.0,Non-Member
T04154,2020-05-11,F006,S010,1,26.0,Non-Member
T04155,2020-02-25,F008,S013,1,35.0,Member
T04156,2020-10-03,F001,S003,3,60.0,Non-Member
T04157,2020-09-28,F004,S009,3,72.0,
T04158,2020-09-29,F001,S001,3,,Non-Member
T04159,2020-01-10,F006,S008,2,44.0,
T04160,2020-01-14,F005,S021,2,17.0,Trial
T04161,2020-09-25,F007,S020,2,40.0,Member
T04162,2020-01-20,F002,S020,1,20.0,Non-Member
T04163,2020-04-06,F002,S011,1,28.0,Trial
T04164,2020-01-08,F005,S004,2,50.0,Trial
T04165,2020-06-16,F009,S023,2,49.98,Non-Member
T04166,2020-08-24,F007,S017,2,180.0,Member
T04167,2020-11-29,F003,S016,2,160.0,Non-Member
T04168,2020-05-03,F004,S008,2,44.0,Trial
T04169,2020-11-11,F005,S005,1,30.0,Member
T04170,2020-10-09,F005,S009,2,48.0,Trial
T04171,2020-07-20,F007,S003,2,40.0,Non-Member
T04172,2020-10-21,F006,S002,3,84.0,
T04173,2020-05-24,F002,S001,1,22.0,Member
T04174,2020-09-30,F005,S003,3,60.0,Trial
T04175,2020-05-05,F003,S021,2,17.0,Trial
T04176,2020-03-12,F004,S009,3,72.0,Trial
T04177,2020-07-08,F006,S010,2,52.0,Member
T04178,2020-03-06,F001,S008,3,66.0,Trial
T04179,2020-07-29,F008,S022,1,4.5,Trial
T04180,2020-05-13,F005,S022,1,4.5,Member
T04181,2020-11-04,F009,S020,1,20.0,Member
T04182,2020-06-02,F004,S011,1,28.0,Trial
T04183,2020-11-23,F005,S006,2,,Trial
T04184,2020-03-05,F009,S022,2,,Member
T04185,2020-09-11,F009,S003,1,20.0,Trial
T04186,2020-12-30,F008,S011,1,28.0,Non-Member
T04187,2020-05-11,F001,S015,3,135.0,Trial
T04188,2020-11-12,F002,S017,3,270.0,Trial
T04189,2020-01-10,F006,S023,3,74.97,Non-Member
T04190,2020-12-08,F005,S002,2,56.0,Trial
T04191,2020-05-17,F007,S023,2,49.98,Member
T04192,2020-03-08,F001,S013,3,105.0,Member
T04193,2020-12-04,F007,S004,1,,Trial
T04194,2020-10-30,F008,S007,3,105.0,Trial
T04195,2020-03-20,F006,S008,1,22.0,Non-Member
T04196,2020-03-01,F006,S018,1,129.0,Trial
T04197,2020-07-12,F005,S008,3,66.0,Trial
T04198,2020-05-18,F003,S018,1,129.0,Member
T04199,2020-12-18,F006,S009,3,72.0,Member
T04200,2020-02-01,F003,S025,3,135.0,Non-Member
T04201,2020-02-25,F006,S002,2,56.0,Trial
T04202,2020-05-04,F001,S011,3,84.0,Non-Member
T04203,2020-10-24,F001,S002,1,28.0,Trial
T04204,2020-11-20,F004,S006,3,75.0,Non-Member
T04205,2020-07-17,F003,S001,2,44.0,Trial
T04206,2020-12-29,F006,S023,2,,Trial
T04207,2020-03-16,F009,S010,3,78.0,Trial
T04208,2020-07-09,F007,S012,3,84.0,Trial
T04209,2020-10-06,F004,S008,3,66.0,Non-Member
T04210,2020-11-04,F005,S007,1,35.0,Member
T04211,2020-10-23,F006,S003,3,60.0,Trial
T04212,2020-08-15,F009,S015,3,135.0,Non-Member
T04213,2020-09-28,F001,S022,3,13.5,Trial
T04214,2020-09-03,F003,S024,3,18.0,Non-Member
T04215,2020-11-05,F008,S017,1,90.0,Member
T04216,2020-12-15,F002,S018,1,129.0,Trial
T04217,2020-07-04,F009,S010,2,52.0,Member
T04218,2020-08-18,F005,S011,2,56.0,Non-Member
T04219,2020-12-08,F006,S022,3,13.5,Trial
T04220,2020-11-23,F008,S001,1,22.0,Non-Member
T04221,2020-08-17,F002,S018,1,129.0,Trial
T04222,2020-07-01,F009,S015,2,90.0,Member
T04223,2020-10-23,F009,S002,3,84.0,Non-Member
T04224,2020-01-18,F008,S011,3,84.0,Non-Member
T04225,2020-01-24,F005,S013,3,105.0,Member
T04226,2020-08-24,F005,S007,3,105.0,Member
T04227,2020-11-19,F007,S009,3,72.0,Trial
T04228,2020-09-02,F008,S007,3,105.0,Non-Member
T04229,2020-01-22,F003,S010,3,,Trial
T04230,2020-05-17,F001,S022,2,,Non-Member
T04231,2020-11-21,F002,S019,1,1299.0,Trial
T04232,2020-02-11,F009,S021,3,25.5,Member
T04233,2020-03-02,F002,S006,1,25.0,
T04234,2020-07-22,F008,S006,3,75.0,Member
T04235,2020-07-21,F005,S005,2,60.0,Member
T04236,2020-11-22,F007,S014,3,225.0,Trial
T04237,2020-05-20,F008,S003,1,20.0,Trial
T04238,2020-12-21,F004,S012,1,28.0,Trial
T04239,2020-06-23,F007,S012,1,28.0,Member
T04240,2020-10-05,F004,S004,3,75.0,Non-Member
T04241,2020-01-06,F001,S003,3,60.0,Trial
T04242,2020-02-10,F009,S008,1,22.0,Member
T04243,2020-06-18,F003,S019,1,1299.0,Member
T04244,2020-01-31,F008,S010,1,26.0,Trial
T04245,2020-07-12,F005,S007,1,35.0,Trial
T04246,2020-01-13,F005,S005,3,,Non-Member
T04247,2020-02-19,F007,S016,1,80.0,Non-Member
T04248,2020-03-07,F005,S013,3,105.0,Trial
T04249,2020-05-23,F008,S004,1,25.0,Trial
T04250,2020-01-25,F007,S002,2,56.0,Trial
T04251,2020-11-25,F004,S016,2,160.0,Non-Member
T04252,2020-02-07,F005,S004,3,75.0,Member
T04253,2020-01-21,F001,S015,1,45.0,Member
T04254,2020-09-14,F005,S016,3,240.0,Member
T04255,2020-02-23,F002,S015,1,45.0,Trial
T04256,2020-07-19,F005,S015,3,,Trial
T04257,2020-06-18,F009,S021,2,17.0,Trial
T04258,2020-07-05,F008,S019,1,1299.0,Member
T04259,2020-04-25,F004,S013,3,105.0,Trial
T04260,2020-06-12,F005,S025,2,90.0,Member
T04261,2020-01-11,F004,S024,2,12.0,Trial
T04262,2020-10-03,F007,S011,1,28.0,Non-Member
T04263,2020-01-23,F009,S001,2,44.0,Trial
T04264,2020-04-19,F004,S009,1,24.0,Member
T04265,2020-05-15,F009,S006,1,25.0,Trial
T04266,2020-01-17,F001,S001,1,22.0,Trial
T04267,2020-08-27,F006,S011,2,56.0,Trial
T04268,2020-06-26,F004,S023,3,74.97,Trial
T04269,2020-05-28,F002,S014,1,75.0,Non-Member
T04270,2020-06-23,F002,S004,2,50.0,Non-Member
T04271,2020-11-20,F004,S002,1,28.0,Trial
T04272,2020-09-16,F003,S003,2,40.0,Non-Member
T04273,2020-07-17,F004,S022,1,4.5,Member
T04274,2020-10-05,F001,S024,2,12.0,Member
T04275,2020-10-01,F009,S023,2,49.98,Member
T04276,2020-02-24,F003,S025,2,90.0,Member
T04277,2020-06-03,F005,S023,1,24.99,Member
T04278,2020-07-22,F006,S022,2,9.0,Trial
T04279,2021-03-06,F002,S004,1,25.0,Trial
T04280,2021-02-24,F007,S017,1,90.0,Member
T04281,2021-10-17,F009,S004,3,75.0,
T04282,2021-08-01,F007,S008,2,44.0,Non-Member
T04283,2021-02-13,F006,S005,2,60.0,Trial
T04284,2021-04-14,F008,S004,1,25.0,Member
T04285,2021-08-20,F001,S013,3,105.0,Trial
T04286,2021-09-27,F007,S009,2,48.0,Trial
T04287,2021-02-21,F005,S016,1,,Trial
T04288,2021-11-07,F005,S014,3,225.0,
T04289,2021-04-09,F008,S010,1,,Trial
T04290,2021-03-30,F006,S015,2,90.0,Trial
T04291,2021-10-03,F008,S023,2,49.98,Non-Member
T04292,2021-12-15,F006,S003,2,40.0,Trial
T04293,2021-01-18,F004,S024,1,6.0,Non-Member
T04294,2021-12-03,F008,S024,1,,Member
T04295,2021-05-16,F001,S020,2,40.0,Member
T04296,2021-12-14,F008,S021,1,8.5,Trial
T04297,2021-11-26,F002,S020,3,60.0,Trial
T04298,2021-12-08,F004,S005,1,30.0,Member
T04299,2021-11-30,F005,S016,2,160.0,Non-Member
T04300,2021-06-22,F007,S003,3,60.0,Member
T04301,2021-07-05,F006,S022,3,,
T04302,2021-04-28,F009,S025,2,90.0,Member
T04303,2021-07-21,F003,S025,3,135.0,Member
T04304,2021-08-11,F003,S018,1,129.0,Member
T04305,2021-06-14,F007,S013,1,35.0,Non-Member
T04306,2021-01-14,F009,S002,2,,Member
T04307,2021-11-24,F009,S007,2,70.0,Non-Member
T04308,2021-05-21,F004,S014,1,75.0,Trial
T04309,2021-08-11,F009,S002,3,84.0,Trial
T04310,2021-08-15,F004,S010,2,52.0,Non-Member
T04311,2021-05-31,F005,S004,3,75.0,Trial
T04312,2021-08-26,F007,S005,1,,Trial
T04313,2021-05-29,F004,S001,3,66.0,Trial
T04314,2021-05-27,F008,S010,1,26.0,Non-Member
T04315,2021-03-13,F007,S017,1,90.0,Trial
T04316,2021-09-25,F008,S001,3,66.0,Non-Member
T04317,2021-10-26,F006,S004,2,50.0,Non-Member
T04318,2021-10-14,F001,S018,1,129.0,Trial
T04319,2021-06-28,F005,S017,1,,Trial
T04320,2021-03-13,F008,S016,1,80.0,Non-Member
T04321,2021-02-22,F003,S011,3,84.0,Member
T04322,2021-03-08,F009,S015,2,90.0,Trial
T04323,2021-04-25,F005,S001,2,44.0,Member
T04324,2021-11-15,F008,S024,2,12.0,Trial
T04325,2021-08-28,F007,S011,3,84.0,Non-Member
T04326,2021-03-08,F005,S013,3,105.0,Trial
T04327,2021-09-22,F006,S025,1,45.0,Trial
T04328,2021-10-31,F003,S003,2,40.0,Trial
T04329,2021-02-06,F008,S004,1,25.0,Trial
T04330,2021-12-19,F003,S021,3,25.5,Trial
T04331,2021-06-17,F005,S021,2,17.0,Member
T04332,2021-12-31,F006,S001,3,66.0,Member
T04333,2021-07-01,F008,S009,3,72.0,Trial
T04334,2021-12-30,F009,S002,2,56.0,Trial
T04335,2021-08-03,F005,S018,1,,Trial
T04336,2021-09-23,F005,S004,1,25.0,Non-Member
T04337,2021-03-02,F003,S015,2,90.0,
T04338,2021-09-11,F009,S025,1,45.0,Non-Member
T04339,2021-06-29,F005,S018,1,129.0,Non-Member
T04340,2021-11-23,F003,S009,2,48.0,
T04341,2021-05-27,F009,S018,1,,Member
T04342,2021-07-18,F001,S022,1,4.5,Trial
T04343,2021-05-08,F005,S004,2,50.0,Trial
T04344,2021-12-25,F006,S010,2,52.0,Member
T04345,2021-05-15,F002,S004,3,75.0,Member
T04346,2021-01-17,F002,S010,3,78.0,Trial
T04347,2021-04-24,F002,S021,1,8.5,Non-Member
T04348,2021-06-10,F009,S009,2,48.0,Member
T04349,2021-12-12,F002,S005,2,60.0,Trial
T04350,2021-02-07,F003,S015,2,90.0,Member
T04351,2021-06-14,F007,S021,3,25.5,Trial
T04352,2021-04-10,F001,S019,1,1299.0,Member
T04353,2021-12-15,F008,S010,2,52.0,Trial
T04354,2021-10-19,F005,S001,3,66.0,Member
T04355,2021-12-03,F004,S001,3,66.0,Non-Member
T04356,2021-03-27,F001,S013,2,70.0,Member
T04357,2021-11-06,F007,S011,3,84.0,Trial
T04358,2021-01-17,F003,S023,3,74.97,Non-Member
T04359,2021-08-26,F007,S009,2,48.0,Non-Member
T04360,2021-08-01,F006,S018,1,129.0,Trial
T04361,2021-03-08,F009,S001,1,22.0,Non-Member
T04362,2021-10-09,F007,S011,2,56.0,Non-Member
T04363,2021-07-31,F001,S001,3,66.0,Member
T04364,2021-07-06,F009,S001,3,66.0,Member
T04365,2021-09-27,F009,S017,1,90.0,Member
T04366,2021-12-24,F004,S001,1,22.0,Trial
T04367,2021-04-10,F008,S018,1,129.0,Non-Member
T04368,2021-10-07,F007,S017,3,270.0,Trial
T04369,2021-11-19,F003,S024,3,18.0,
T04370,2021-01-27,F004,S001,2,44.0,Member
T04371,2021-02-01,F009,S003,2,40.0,Non-Member
T04372,2021-03-27,F004,S023,3,74.97,Trial
T04373,2021-07-13,F007,S006,1,25.0,Trial
T04374,2021-05-18,F002,S012,3,84.0,Member
T04375,2021-10-24,F009,S002,2,56.0,
T04376,2021-12-14,F003,S015,3,135.0,Non-Member
T04377,2021-11-14,F003,S023,3,74.97,Trial
T04378,2021-03-21,F009,S014,1,75.0,Trial
T04379,2021-10-03,F004,S010,3,,Non-Member
T04380,2021-12-27,F007,S007,3,105.0,Trial
T04381,2021-11-27,F005,S020,2,40.0,Trial
T04382,2021-11-08,F002,S002,3,84.0,Non-Member
T04383,2021-04-28,F004,S012,2,56.0,Trial
T04384,2021-08-22,F003,S017,3,270.0,Non-Member
T04385,2021-05-15,F007,S021,1,,Member
T04386,2021-08-11,F002,S022,3,13.5,Member
T04387,2021-06-29,F006,S018,1,,Trial
T04388,2021-07-07,F004,S001,3,66.0,
T04389,2021-10-28,F007,S003,2,40.0,Member
T04390,2021-12-13,F005,S003,2,40.0,Trial
T04391,2021-10-17,F006,S021,3,,Non-Member
T04392,2021-11-30,F001,S006,2,50.0,Member
T04393,2021-05-21,F006,S009,3,72.0,Member
T04394,2021-02-06,F009,S020,1,20.0,Trial
T04395,2021-11-17,F003,S017,2,180.0,Trial
T04396,2021-09-22,F005,S018,1,129.0,Trial
T04397,2021-05-19,F005,S002,1,28.0,Non-Member
T04398,2021-08-04,F003,S018,1,129.0,Trial
T04399,2021-06-27,F009,S001,2,44.0,Non-Member
T04400,2021-01-11,F001,S018,1,129.0,Member
T04401,2021-07-02,F008,S001,1,,Trial
T04402,2021-05-27,F004,S025,3,135.0,Trial
T04403,2021-08-17,F006,S022,1,4.5,Non-Member
T04404,2021-06-19,F006,S023,2,49.98,Trial
T04405,2021-09-14,F001,S023,3,74.97,Trial
T04406,2021-08-06,F001,S001,1,22.0,Trial
T04407,2021-12-22,F009,S004,1,25.0,Non-Member
T04408,2021-07-14,F003,S009,3,,Non-Member
T04409,2021-05-31,F005,S016,3,240.0,Member
T04410,2021-01-03,F003,S012,1,28.0,Member
T04411,2021-07-21,F008,S005,2,60.0,Trial
T04412,2021-08-06,F001,S020,2,40.0,Trial
T04413,2021-12-19,F008,S006,2,50.0,Trial
T04414,2021-09-06,F005,S015,2,90.0,Non-Member
T04415,2021-01-28,F009,S007,2,70.0,Trial
T04416,2021-03-09,F009,S020,1,20.0,Member
T04417,2021-12-12,F001,S002,3,84.0,Trial
T04418,2021-05-08,F005,S021,2,17.0,Trial
T04419,2021-11-18,F002,S017,1,90.0,
T04420,2021-03-10,F001,S022,1,4.5,Non-Member
T04421,2021-04-10,F001,S011,3,84.0,Trial
T04422,2021-06-26,F008,S008,1,22.0,Trial
T04423,2021-10-12,F003,S017,2,180.0,Trial
T04424,2021-06-26,F008,S012,3,84.0,Trial
T04425,2021-06-27,F003,S011,3,84.0,Trial
T04426,2021-10-13,F006,S013,3,105.0,Trial
T04427,2021-01-13,F007,S025,2,,Trial
T04428,2021-09-14,F008,S017,1,90.0,Trial
T04429,2021-06-08,F009,S016,1,80.0,Non-Member
T04430,2021-01-24,F001,S002,1,28.0,Trial
T04431,2021-06-30,F005,S013,3,105.0,Trial
T04432,2021-06-24,F004,S008,2,,Trial
T04433,2021-11-15,F009,S012,1,28.0,Trial
T04434,2021-11-22,F009,S010,2,52.0,
T04435,2021-01-04,F005,S004,3,75.0,Trial
T04436,2021-07-10,F001,S011,3,84.0,Trial
T04437,2021-04-19,F004,S016,1,80.0,Trial
T04438,2021-11-05,F006,S021,1,8.5,Member
T04439,2021-09-25,F002,S019,1,1299.0,Trial
T04440,2021-11-28,F002,S007,3,105.0,Trial
T04441,2021-07-06,F006,S011,3,84.0,Trial
T04442,2021-03-25,F003,S019,1,1299.0,Member
T04443,2021-12-07,F004,S008,3,66.0,Non-Member
T04444,2021-05-28,F002,S020,3,60.0,Trial
T04445,2021-08-25,F002,S003,3,60.0,Member
T04446,2021-02-25,F007,S015,3,135.0,Trial
T04447,2021-05-31,F004,S013,1,35.0,Trial
T04448,2021-10-07,F001,S019,1,1299.0,Trial
T04449,2021-11-06,F003,S015,1,45.0,
T04450,2021-04-25,F007,S019,1,1299.0,
T04451,2021-08-29,F005,S020,1,20.0,Trial
T04452,2021-09-03,F007,S023,3,74.97,Non-Member
T04453,2021-09-16,F007,S003,2,40.0,Member
T04454,2021-12-25,F009,S022,2,9.0,Trial
T04455,2021-07-16,F005,S024,2,12.0,Member
T04456,2021-10-04,F005,S007,1,35.0,Trial
T04457,2021-11-21,F006,S006,3,75.0,Member
T04458,2021-12-22,F008,S019,1,1299.0,Member
T04459,2021-11-24,F001,S011,1,28.0,Member
T04460,2021-03-10,F007,S001,2,44.0,Trial
T04461,2021-12-23,F008,S010,1,26.0,Non-Member
T04462,2021-11-18,F009,S025,2,90.0,Trial
T04463,2021-11-15,F006,S018,1,129.0,Trial
T04464,2021-08-05,F006,S012,3,84.0,Member
T04465,2021-11-24,F003,S014,3,225.0,Member
T04466,2021-04-27,F001,S016,3,240.0,Non-Member
T04467,2021-08-19,F004,S004,3,75.0,Non-Member
T04468,2021-06-28,F005,S004,1,25.0,Non-Member
T04469,2021-05-14,F006,S019,1,1299.0,Non-Member
T04470,2021-04-14,F003,S012,3,84.0,Member
T04471,2021-04-03,F005,S012,2,56.0,Trial
T04472,2021-02-09,F002,S025,2,90.0,
T04473,2021-12-25,F008,S009,1,24.0,Trial
T04474,2021-02-22,F005,S020,1,20.0,
T04475,2021-04-13,F003,S016,3,240.0,Member
T04476,2021-03-20,F004,S004,2,50.0,Trial
T04477,2021-11-21,F001,S005,3,90.0,Member
T04478,2021-01-23,F007,S001,3,66.0,Trial
T04479,2021-07-18,F004,S010,2,52.0,Non-Member
T04480,2021-04-17,F005,S022,2,9.0,Member
T04481,2021-04-03,F007,S007,1,35.0,Trial
T04482,2021-07-23,F005,S003,3,60.0,
T04483,2021-11-23,F003,S019,1,1299.0,Trial
T04484,2021-01-20,F003,S011,1,28.0,Member
T04485,2021-07-04,F002,S009,3,72.0,Non-Member
T04486,2021-06-29,F002,S016,1,80.0,Non-Member
T04487,2021-12-09,F007,S017,2,180.0,Member
T04488,2021-05-15,F005,S018,1,129.0,Trial
T04489,2021-03-28,F007,S002,3,84.0,Non-Member
T04490,2021-05-06,F006,S010,3,78.0,Trial
T04491,2021-03-20,F003,S009,1,24.0,Trial
T04492,2021-07-04,F004,S002,2,56.0,Member
T04493,2021-03-01,F004,S020,1,20.0,Member
T04494,2021-05-17,F006,S021,3,25.5,Non-Member
T04495,2021-08-31,F006,S021,1,8.5,
T04496,2021-05-18,F001,S017,2,180.0,Member
T04497,2021-07-11,F007,S018,1,129.0,Non-Member
T04498,2021-04-23,F006,S012,2,56.0,Trial
T04499,2021-05-03,F009,S012,3,84.0,Member
T04500,2021-09-27,F003,S018,1,129.0,Trial
T04501,2021-04-18,F008,S010,3,78.0,Trial
T04502,2021-10-24,F009,S002,1,28.0,
T04503,2021-07-04,F008,S023,1,,Non-Member
T04504,2021-09-26,F001,S015,3,135.0,Non-Member
T04505,2021-07-27,F007,S001,3,,Trial
T04506,2021-01-06,F005,S009,2,48.0,Trial
T04507,2021-01-14,F002,S015,2,90.0,Member
T04508,2021-06-20,F007,S022,2,9.0,Trial
T04509,2021-06-15,F009,S020,3,60.0,Member
T04510,2021-11-27,F007,S011,3,84.0,Trial
T04511,2021-10-30,F008,S024,3,18.0,
T04512,2021-03-25,F004,S006,2,50.0,Non-Member
T04513,2021-01-22,F005,S008,1,22.0,Member
T04514,2021-07-24,F004,S023,1,24.99,Member
T04515,2021-01-20,F007,S019,1,1299.0,Trial
T04516,2021-02-21,F004,S013,1,35.0,Trial
T04517,2021-10-30,F002,S025,3,135.0,Member
T04518,2021-06-04,F003,S002,1,28.0,Trial
T04519,2021-02-25,F003,S005,1,30.0,Non-Member
T04520,2021-10-11,F007,S022,1,,Trial
T04521,2021-01-02,F003,S021,2,17.0,Trial
T04522,2021-06-02,F003,S005,2,60.0,Non-Member
T04523,2021-03-29,F005,S008,1,22.0,Non-Member
T04524,2021-04-29,F003,S025,3,135.0,Member
T04525,2021-01-08,F001,S004,1,25.0,Non-Member
T04526,2021-08-18,F009,S020,1,,Non-Member
T04527,2021-05-16,F004,S011,1,28.0,Trial
T04528,2021-10-18,F002,S023,1,24.99,Trial
T04529,2021-04-28,F003,S020,2,40.0,Trial
T04530,2021-03-01,F008,S014,1,75.0,
T04531,2021-12-23,F009,S009,2,48.0,
T04532,2021-07-12,F005,S002,3,84.0,Trial
T04533,2021-08-23,F006,S007,2,70.0,Member
T04534,2021-05-21,F001,S018,1,129.0,Non-Member
T04535,2021-01-01,F008,S002,3,84.0,Member
T04536,2021-07-20,F004,S008,2,44.0,Member
T04537,2021-03-07,F008,S007,1,35.0,Trial
T04538,2021-08-05,F008,S024,1,6.0,Trial
T04539,2021-02-05,F008,S024,1,6.0,Trial
T04540,2021-04-06,F003,S010,2,52.0,Trial
T04541,2021-12-29,F008,S015,1,45.0,Non-Member
T04542,2021-12-20,F005,S007,3,105.0,Non-Member
T04543,2021-02-02,F005,S014,1,75.0,Non-Member
T04544,2021-03-26,F003,S006,3,75.0,Non-Member
T04545,2021-04-11,F009,S024,1,6.0,Non-Member
T04546,2021-09-14,F006,S006,3,75.0,Non-Member
T04547,2021-04-22,F006,S020,1,20.0,Trial
T04548,2021-03-16,F008,S022,1,4.5,Trial
T04549,2021-01-22,F002,S009,2,48.0,Member
