TransactionID,Date,BranchID,ProductID,Quantity,Revenue,CustomerType
T04123,2021-04-29,B009,P016,3,62.97,Member
T04124,2021-03-27,B010,P020,1,12.99,Online
T04125,2021-02-13,B007,P014,5,124.94999999999999,
T04126,2021-07-31,B004,P005,2,53.98,Online
T04127,2021-09-29,B002,P011,3,71.97,Online
T04128,2021-03-23,B001,P008,3,53.97,Member
T04129,2021-05-08,B001,P004,1,21.99,Online
T04130,2021-07-27,B008,P019,4,59.96,Online
T04131,2021-08-05,B005,P020,1,12.99,Online
T04132,2021-08-15,B010,P022,3,35.97,Online
T04133,2021-05-26,B007,P027,2,25.98,Non-Member
T04134,2021-05-09,B008,P027,1,12.99,Non-Member
T04135,2021-05-09,B008,P014,1,24.99,Member
T04136,2021-01-23,B009,P002,1,24.99,Member
T04137,2021-01-20,B004,P001,4,75.96,Non-Member
T04138,2021-02-21,B008,P013,3,56.97,Member
T04139,2021-09-08,B003,P014,5,124.94999999999999,Member
T04140,2021-10-06,B001,P017,1,19.99,Online
T04141,2021-08-18,B002,P005,5,134.95,Member
T04142,2021-02-25,B006,P023,1,14.99,Online
T04143,2021-02-13,B004,P017,1,19.99,Online
T04144,2021-08-20,B002,P008,1,,Online
T04145,2021-12-31,B004,P011,1,23.99,Member
T04146,2021-05-28,B006,P017,3,59.97,Online
T04147,2021-06-03,B004,P026,4,63.96,Non-Member
T04148,2021-02-28,B004,P001,1,18.99,Online
T04149,2021-04-04,B006,P018,5,449.95,Online
T04150,2021-08-17,B007,P023,4,59.96,
T04151,2021-09-12,B001,P007,1,22.99,Member
T04152,2021-06-20,B004,P022,2,23.98,Online
T04153,2021-03-22,B008,P030,3,,Online
T04154,2021-07-21,B007,P027,2,25.98,Member
T04155,2021-06-30,B010,P003,5,99.94999999999999,Non-Member
T04156,2021-03-12,B008,P001,1,18.99,Member
T04157,2021-05-17,B007,P014,4,99.96,Member
T04158,2021-06-09,B006,P021,5,,Member
T04159,2021-02-04,B002,P002,4,99.96,Online
T04160,2021-12-08,B008,P004,3,65.97,Member
T04161,2021-01-11,B005,P019,2,29.98,Member
T04162,2021-10-16,B005,P019,1,14.99,Online
T04163,2021-05-08,B002,P011,2,47.98,
T04164,2021-05-11,B010,P020,5,64.95,Member
T04165,2021-10-29,B005,P021,5,69.95,Online
T04166,2021-07-22,B010,P017,4,79.96,Non-Member
T04167,2021-11-28,B002,P007,4,91.96,Online
T04168,2021-12-17,B002,P027,4,51.96,Online
T04169,2021-11-05,B009,P024,3,41.97,Member
T04170,2021-07-30,B007,P004,2,43.98,Non-Member
T04171,2021-09-06,B005,P002,4,99.96,Online
T04172,2021-10-20,B005,P008,2,35.98,Non-Member
T04173,2021-06-15,B007,P006,2,33.98,Online
T04174,2021-10-26,B010,P030,1,25.0,Online
T04175,2021-01-08,B002,P023,3,44.97,Non-Member
T04176,2021-08-09,B003,P001,2,37.98,Online
T04177,2021-01-27,B009,P015,5,129.95,Non-Member
T04178,2021-02-24,B002,P014,1,24.99,Non-Member
T04179,2021-12-05,B001,P021,3,41.97,
T04180,2021-10-07,B002,P008,3,53.97,Online
T04181,2021-03-17,B002,P003,4,79.96,Member
T04182,2021-10-03,B009,P021,5,69.95,Online
T04183,2021-12-05,B009,P001,1,18.99,Online
T04184,2021-05-14,B005,P018,2,179.98,Non-Member
T04185,2021-03-03,B008,P029,3,56.97,Non-Member
T04186,2021-10-20,B008,P017,3,59.97,Online
T04187,2021-01-06,B009,P006,1,16.99,Member
T04188,2021-05-13,B009,P002,4,99.96,
T04189,2021-06-13,B008,P022,1,11.99,Non-Member
T04190,2021-04-07,B007,P019,1,14.99,Online
T04191,2021-11-01,B007,P003,1,19.99,Non-Member
T04192,2021-09-19,B008,P022,5,59.95,Online
T04193,2021-03-26,B010,P022,4,,Non-Member
T04194,2021-08-26,B007,P019,4,59.96,Member
T04195,2021-05-17,B001,P019,3,44.97,Non-Member
T04196,2021-03-02,B005,P029,1,18.99,Online
T04197,2021-02-27,B006,P014,1,24.99,Online
T04198,2021-10-10,B004,P006,4,67.96,Online
T04199,2021-12-12,B009,P018,2,179.98,Online
T04200,2021-07-13,B006,P004,4,87.96,Online
T04201,2021-04-04,B005,P021,1,13.99,Online
T04202,2021-12-26,B005,P027,5,64.95,Online
T04203,2021-07-16,B009,P008,3,53.97,
T04204,2021-01-14,B005,P015,5,129.95,Online
T04205,2021-03-19,B002,P015,1,25.99,
T04206,2021-10-15,B006,P004,4,87.96,Non-Member
T04207,2021-03-23,B006,P019,2,29.98,Online
T04208,2021-05-21,B009,P018,2,179.98,
T04209,2021-09-15,B010,P026,2,31.98,Online
T04210,2021-10-01,B007,P018,5,449.95,Non-Member
T04211,2021-11-11,B001,P029,4,75.96,Non-Member
T04212,2021-05-13,B007,P016,2,41.98,Online
T04213,2021-11-05,B010,P003,4,79.96,Member
T04214,2021-11-16,B002,P003,3,59.97,
T04215,2021-04-20,B002,P019,2,29.98,Online
T04216,2021-12-05,B010,P021,2,27.98,Non-Member
T04217,2021-07-28,B002,P008,2,35.98,Online
T04218,2021-07-28,B001,P011,2,47.98,Non-Member
T04219,2021-01-23,B005,P011,5,119.94999999999999,Member
T04220,2021-07-25,B006,P025,1,79.99,Non-Member
T04221,2021-07-04,B005,P025,3,239.96999999999997,Online
T04222,2021-03-16,B005,P004,5,109.94999999999999,Member
T04223,2021-08-08,B006,P021,1,13.99,Non-Member
T04224,2021-12-23,B005,P009,1,20.99,Online
T04225,2021-07-25,B002,P016,4,83.96,Member
T04226,2021-09-22,B003,P023,3,44.97,Member
T04227,2021-10-07,B009,P030,1,25.0,Online
T04228,2021-08-25,B009,P005,1,26.99,Online
T04229,2021-02-10,B008,P009,4,83.96,
T04230,2021-04-26,B006,P020,2,25.98,Online
T04231,2021-11-17,B007,P009,5,104.94999999999999,Online
T04232,2021-11-12,B009,P020,2,25.98,Online
T04233,2021-12-23,B010,P018,4,359.96,Online
T04234,2021-09-17,B007,P019,3,44.97,Member
T04235,2021-06-17,B006,P019,3,44.97,Online
T04236,2021-12-04,B001,P004,1,21.99,Non-Member
T04237,2021-11-03,B003,P002,4,99.96,Online
T04238,2021-05-07,B007,P029,1,18.99,Online
T04239,2021-02-28,B002,P016,1,20.99,Online
T04240,2021-12-16,B001,P008,5,89.94999999999999,Online
T04241,2021-04-17,B007,P011,2,47.98,Online
T04242,2021-12-30,B003,P004,5,109.94999999999999,Online
T04243,2021-06-17,B006,P020,1,12.99,Online
T04244,2021-09-06,B001,P002,1,24.99,Online
T04245,2021-03-11,B005,P017,5,99.94999999999999,Online
T04246,2021-04-02,B001,P010,4,87.96,Online
T04247,2021-12-16,B005,P026,5,79.95,Online
T04248,2021-08-09,B008,P014,1,24.99,Online
T04249,2021-08-12,B005,P006,1,16.99,Online
T04250,2021-06-11,B007,P028,3,26.97,Online
T04251,2021-08-15,B006,P018,1,89.99,Online
T04252,2021-06-07,B006,P008,2,35.98,Member
T04253,2021-08-06,B003,P008,3,53.97,Online
T04254,2021-07-27,B007,P026,2,31.98,Non-Member
T04255,2021-08-03,B006,P023,3,,Member
T04256,2021-02-25,B007,P021,3,41.97,Online
T04257,2021-04-28,B001,P001,4,75.96,Non-Member
T04258,2021-04-06,B002,P006,2,33.98,Online
T04259,2021-04-03,B008,P014,4,99.96,Online
T04260,2021-06-09,B007,P005,3,80.97,Member
T04261,2021-07-19,B001,P004,1,21.99,Non-Member
T04262,2021-05-24,B002,P003,3,59.97,
T04263,2021-10-01,B009,P021,4,,Member
T04264,2021-01-04,B009,P001,1,18.99,Online
T04265,2021-10-29,B009,P013,4,75.96,Online
T04266,2021-10-14,B003,P007,1,22.99,Non-Member
T04267,2021-10-23,B010,P029,3,56.97,
T04268,2021-01-07,B005,P015,2,51.98,Online
T04269,2021-05-15,B003,P021,4,55.96,Member
T04270,2021-03-17,B002,P030,2,50.0,Member
T04271,2021-04-15,B009,P009,2,41.98,Online
T04272,2021-06-25,B004,P014,3,74.97,Online
T04273,2021-09-30,B001,P015,5,129.95,Online
T04274,2021-11-22,B003,P012,3,59.97,Non-Member
T04275,2021-06-08,B003,P004,5,109.94999999999999,Non-Member
T04276,2021-09-15,B006,P029,3,56.97,Online
T04277,2021-05-18,B001,P002,4,99.96,Online
T04278,2021-06-06,B006,P010,4,87.96,Online
T04279,2021-03-16,B004,P028,1,8.99,
T04280,2021-03-13,B004,P005,4,107.96,Online
T04281,2021-10-03,B010,P025,4,319.96,Member
T04282,2021-08-19,B008,P029,4,75.96,Non-Member
T04283,2021-05-05,B005,P021,2,27.98,Online
T04284,2021-03-28,B001,P007,5,114.94999999999999,Online
T04285,2021-12-17,B003,P027,1,12.99,Online
T04286,2021-07-01,B001,P021,5,69.95,
T04287,2021-02-04,B010,P026,4,63.96,Non-Member
T04288,2021-01-22,B005,P011,2,47.98,Member
T04289,2021-07-17,B010,P026,2,31.98,
T04290,2021-10-07,B009,P027,2,25.98,Online
T04291,2021-11-16,B004,P011,2,47.98,Online
T04292,2021-01-07,B001,P028,1,8.99,Member
T04293,2021-07-22,B008,P016,5,104.94999999999999,Online
T04294,2021-09-21,B002,P027,4,51.96,Online
T04295,2021-03-30,B005,P009,3,62.97,Online
T04296,2021-05-14,B005,P014,1,24.99,Non-Member
T04297,2021-10-01,B006,P023,1,,Online
T04298,2021-11-05,B010,P007,4,91.96,Member
T04299,2021-01-08,B006,P008,5,89.94999999999999,Member
T04300,2021-03-17,B009,P015,5,129.95,Online
T04301,2021-10-03,B007,P026,5,79.95,Online
T04302,2021-10-28,B009,P017,2,39.98,Member
T04303,2021-06-06,B006,P016,5,104.94999999999999,Non-Member
T04304,2021-09-03,B002,P009,4,83.96,Non-Member
T04305,2021-05-10,B007,P008,1,17.99,Member
T04306,2021-11-03,B009,P024,4,55.96,Online
T04307,2021-03-31,B005,P005,2,53.98,Non-Member
T04308,2021-10-31,B008,P006,5,84.94999999999999,Non-Member
T04309,2021-05-02,B010,P026,1,15.99,Non-Member
T04310,2021-02-27,B009,P016,1,20.99,Online
T04311,2021-03-22,B010,P007,2,45.98,Member
T04312,2021-12-31,B010,P018,2,179.98,Non-Member
T04313,2021-03-16,B002,P002,1,24.99,Member
T04314,2021-04-05,B004,P006,1,16.99,Member
T04315,2021-02-02,B009,P013,4,75.96,Online
T04316,2021-07-14,B002,P002,1,24.99,Online
T04317,2021-07-17,B002,P001,5,94.94999999999999,Member
T04318,2021-06-01,B004,P012,4,79.96,Member
T04319,2021-05-28,B001,P030,2,50.0,
T04320,2021-06-13,B004,P021,1,13.99,Member
T04321,2021-09-05,B005,P014,5,124.94999999999999,Non-Member
T04322,2021-04-10,B006,P010,4,87.96,Online
T04323,2021-12-13,B002,P002,1,24.99,Non-Member
T04324,2021-01-09,B008,P027,4,51.96,Non-Member
T04325,2021-01-02,B006,P027,3,38.97,Online
T04326,2021-10-29,B007,P015,1,25.99,Online
T04327,2021-01-11,B001,P014,4,99.96,Online
T04328,2021-08-05,B005,P003,1,19.99,Member
T04329,2021-11-28,B007,P030,3,,Online
T04330,2021-02-14,B002,P023,2,29.98,Online
T04331,2021-01-01,B008,P018,3,269.96999999999997,Member
T04332,2021-07-24,B010,P027,5,64.95,Online
T04333,2021-11-13,B008,P002,5,124.94999999999999,Member
T04334,2021-07-08,B009,P025,2,159.98,
T04335,2021-08-03,B009,P007,3,68.97,Non-Member
T04336,2021-07-13,B009,P024,5,69.95,Online
T04337,2021-03-23,B007,P020,4,,Member
T04338,2021-09-28,B004,P018,4,359.96,Member
T04339,2021-08-30,B009,P022,4,47.96,Member
T04340,2021-07-06,B001,P012,5,99.94999999999999,Online
T04341,2021-04-03,B006,P015,1,25.99,Online
T04342,2021-07-13,B001,P023,5,74.95,Non-Member
T04343,2021-03-06,B001,P003,2,,Online
T04344,2021-12-26,B006,P015,5,129.95,Non-Member
T04345,2021-07-14,B001,P010,1,21.99,Member
T04346,2021-10-20,B006,P030,2,50.0,Member
T04347,2021-08-25,B006,P011,5,119.94999999999999,Online
T04348,2021-03-02,B008,P016,4,83.96,Online
T04349,2021-12-28,B002,P022,2,23.98,Online
T04350,2021-06-01,B007,P020,2,25.98,Member
T04351,2021-02-19,B009,P022,5,,Non-Member
T04352,2021-05-24,B002,P020,5,64.95,Online
T04353,2021-03-12,B007,P009,2,41.98,Non-Member
T04354,2021-03-14,B010,P016,3,62.97,Member
T04355,2021-08-19,B001,P026,3,47.97,Online
T04356,2021-05-17,B003,P004,5,,Online
T04357,2021-12-15,B005,P012,4,79.96,Member
T04358,2021-06-13,B007,P025,5,399.95,Non-Member
T04359,2021-01-02,B010,P005,2,53.98,Online
T04360,2021-09-12,B001,P023,5,74.95,Member
T04361,2021-01-26,B002,P021,4,55.96,
T04362,2021-12-27,B006,P014,3,74.97,Member
T04363,2021-08-24,B003,P007,2,45.98,Online
T04364,2021-08-29,B003,P017,2,39.98,Online
T04365,2021-05-24,B001,P002,1,24.99,Online
T04366,2021-09-24,B009,P006,2,33.98,Online
T04367,2021-08-20,B004,P003,2,39.98,Online
T04368,2021-02-07,B007,P030,5,125.0,Online
T04369,2021-01-04,B008,P003,1,19.99,Online
T04370,2021-10-15,B001,P003,1,,Online
T04371,2021-01-01,B010,P006,4,67.96,Member
T04372,2021-12-03,B002,P011,2,47.98,Online
T04373,2021-02-11,B001,P024,3,41.97,Non-Member
T04374,2021-08-14,B001,P027,5,64.95,Non-Member
T04375,2021-04-13,B001,P002,4,99.96,
T04376,2021-08-09,B010,P011,1,23.99,Member
T04377,2021-09-05,B005,P029,1,18.99,Online
T04378,2021-10-15,B006,P023,3,44.97,Non-Member
T04379,2021-11-27,B003,P026,5,79.95,Online
T04380,2021-07-31,B010,P018,5,449.95,Non-Member
T04381,2021-07-31,B006,P005,5,134.95,Online
T04382,2021-05-23,B008,P025,1,79.99,Online
T04383,2021-02-15,B010,P026,5,79.95,Non-Member
T04384,2021-08-31,B004,P026,3,47.97,Member
T04385,2021-04-20,B002,P002,3,74.97,Online
T04386,2021-01-24,B003,P012,5,99.94999999999999,Online
T04387,2021-04-24,B003,P003,4,79.96,Online
T04388,2021-04-20,B006,P015,3,77.97,Non-Member
T04389,2021-06-22,B003,P014,5,124.94999999999999,Member
T04390,2021-07-27,B005,P018,4,359.96,Member
T04391,2021-08-08,B008,P007,5,114.94999999999999,Non-Member
T04392,2021-05-09,B005,P030,5,125.0,Non-Member
T04393,2021-10-08,B005,P006,3,50.97,Non-Member
T04394,2021-07-15,B005,P013,2,37.98,Member
T04395,2021-06-19,B006,P002,4,99.96,Online
T04396,2021-05-22,B001,P013,3,56.97,Online
T04397,2021-11-14,B006,P012,1,19.99,Online
T04398,2021-07-23,B003,P007,5,114.94999999999999,Non-Member
T04399,2021-01-05,B010,P002,5,124.94999999999999,Online
T04400,2021-06-16,B002,P002,4,99.96,
T04401,2021-01-15,B010,P004,2,43.98,Member
T04402,2021-02-12,B002,P015,5,129.95,Online
T04403,2021-02-18,B010,P022,1,11.99,Non-Member
T04404,2021-06-18,B005,P023,4,59.96,Online
T04405,2021-01-28,B003,P006,1,,Online
T04406,2021-11-14,B006,P030,2,50.0,Online
T04407,2021-05-18,B002,P022,2,23.98,Member
T04408,2021-02-12,B003,P006,4,67.96,Online
T04409,2021-10-17,B006,P028,1,8.99,Member
T04410,2021-03-22,B007,P025,1,79.99,Member
T04411,2021-06-13,B002,P011,2,47.98,
T04412,2021-06-27,B010,P009,4,83.96,Online
T04413,2021-01-17,B008,P010,1,21.99,Online
T04414,2021-02-21,B008,P023,2,29.98,Non-Member
T04415,2021-08-26,B010,P018,1,89.99,Online
T04416,2021-12-29,B010,P022,3,35.97,Member
T04417,2021-04-29,B002,P002,1,24.99,Online
T04418,2021-05-28,B010,P007,3,68.97,Member
T04419,2021-04-15,B010,P004,1,21.99,Online
T04420,2021-06-28,B003,P002,2,49.98,Online
T04421,2021-01-24,B009,P020,3,,Member
T04422,2021-02-06,B009,P010,5,109.94999999999999,Member
T04423,2021-04-24,B006,P029,5,94.94999999999999,
T04424,2021-10-07,B006,P012,2,,Online
T04425,2021-12-18,B010,P011,2,47.98,Member
T04426,2021-07-05,B007,P003,1,19.99,Member
T04427,2021-07-28,B008,P019,5,74.95,Member
T04428,2021-11-26,B001,P013,5,94.94999999999999,Online
T04429,2021-10-08,B001,P003,5,99.94999999999999,Online
T04430,2021-08-13,B008,P009,1,20.99,Non-Member
T04431,2021-09-03,B009,P009,2,41.98,
T04432,2021-12-06,B004,P019,3,44.97,Online
T04433,2021-10-25,B006,P028,2,17.98,Member
T04434,2021-01-02,B007,P016,4,83.96,Online
T04435,2021-03-22,B006,P011,1,23.99,Non-Member
T04436,2021-03-24,B006,P027,1,,Member
T04437,2021-09-10,B004,P013,3,56.97,Online
T04438,2021-03-08,B007,P006,3,50.97,
T04439,2021-08-24,B009,P009,2,41.98,Member
T04440,2021-11-18,B003,P022,5,59.95,Non-Member
T04441,2021-04-23,B004,P010,3,65.97,Member
T04442,2021-02-05,B001,P024,1,13.99,Member
T04443,2021-11-26,B007,P027,1,12.99,Online
T04444,2021-05-06,B001,P021,5,69.95,Online
T04445,2021-09-19,B005,P008,1,17.99,Non-Member
T04446,2021-03-01,B002,P013,4,75.96,Online
T04447,2021-04-23,B003,P020,1,,Online
T04448,2021-12-14,B006,P030,4,100.0,Online
T04449,2021-10-16,B009,P026,5,79.95,
T04450,2021-06-15,B010,P028,2,17.98,Member
T04451,2021-03-29,B010,P024,5,69.95,Online
T04452,2021-06-09,B003,P013,1,18.99,Non-Member
T04453,2021-05-04,B007,P022,2,23.98,
T04454,2021-12-22,B003,P015,3,77.97,Online
T04455,2021-09-24,B003,P003,3,59.97,Online
T04456,2021-08-26,B001,P023,5,74.95,Non-Member
T04457,2021-01-01,B008,P004,1,21.99,Online
T04458,2021-03-24,B004,P023,5,74.95,Member
T04459,2021-04-03,B004,P014,2,49.98,Member
T04460,2021-11-28,B010,P024,2,,Member
T04461,2021-06-30,B009,P026,1,15.99,Online
T04462,2021-01-03,B006,P019,1,14.99,Online
T04463,2021-02-24,B002,P017,4,79.96,Non-Member
T04464,2021-10-02,B006,P011,5,119.94999999999999,
T04465,2021-10-29,B006,P019,4,59.96,Online
T04466,2021-03-27,B002,P013,5,94.94999999999999,Member
T04467,2021-12-29,B001,P025,3,239.96999999999997,
T04468,2021-09-03,B009,P025,5,399.95,Non-Member
T04469,2021-02-04,B009,P013,5,94.94999999999999,Non-Member
T04470,2021-09-18,B010,P016,2,41.98,
T04471,2021-06-19,B005,P028,1,8.99,Member
T04472,2021-09-21,B003,P006,4,67.96,Non-Member
T04473,2021-01-01,B001,P006,5,84.94999999999999,Non-Member
T04474,2021-11-11,B005,P018,2,179.98,Non-Member
T04475,2021-03-11,B003,P002,3,74.97,Member
T04476,2021-05-23,B005,P016,3,62.97,Non-Member
T04477,2021-03-09,B009,P024,1,13.99,Member
T04478,2021-08-04,B006,P019,5,74.95,
T04479,2021-12-25,B001,P022,2,23.98,Member
T04480,2021-03-07,B001,P021,2,27.98,Member
T04481,2021-05-22,B003,P008,2,35.98,Non-Member
T04482,2021-08-13,B008,P012,2,39.98,Member
T04483,2021-05-05,B006,P023,2,29.98,Member
T04484,2021-03-08,B009,P003,4,79.96,Online
T04485,2021-01-25,B007,P009,4,83.96,Non-Member
T04486,2021-01-02,B001,P012,5,99.94999999999999,Non-Member
T04487,2021-08-14,B008,P015,3,77.97,Online
T04488,2021-10-27,B002,P020,5,64.95,Non-Member
T04489,2021-03-09,B002,P022,1,,Non-Member
T04490,2021-11-03,B002,P014,1,24.99,Online
T04491,2021-06-02,B007,P028,5,44.95,Member
T04492,2021-03-23,B010,P024,5,69.95,Non-Member
T04493,2021-03-03,B001,P009,2,41.98,Online
T04494,2021-02-04,B010,P013,4,75.96,Non-Member
T04495,2021-03-19,B010,P003,2,39.98,Member
T04496,2021-08-03,B008,P001,5,94.94999999999999,Member
T04497,2021-07-07,B007,P018,3,269.96999999999997,Online
T04498,2021-07-21,B008,P025,1,79.99,Online
T04499,2021-04-30,B007,P030,2,50.0,Member
T04500,2021-10-20,B009,P026,4,63.96,Online
T04501,2021-07-05,B001,P010,5,109.94999999999999,Online
T04502,2021-05-11,B005,P021,1,13.99,Online
T04503,2021-08-09,B007,P007,3,68.97,
T04504,2021-04-26,B010,P014,3,74.97,Member
T04505,2021-06-04,B010,P013,2,37.98,Online
T04506,2021-04-08,B003,P028,2,17.98,Online
T04507,2021-03-10,B007,P029,1,18.99,Member
T04508,2021-06-01,B003,P009,2,41.98,Online
T04509,2021-12-07,B003,P030,3,75.0,
T04510,2021-05-17,B003,P004,5,109.94999999999999,Member
T04511,2021-10-01,B008,P020,5,,Member
T04512,2021-11-15,B007,P005,2,53.98,Online
T04513,2021-12-31,B002,P022,5,59.95,Online
T04514,2021-05-15,B004,P007,5,114.94999999999999,Online
T04515,2021-05-03,B003,P024,3,41.97,Online
T04516,2021-04-06,B006,P022,1,11.99,Online
T04517,2021-09-30,B004,P008,2,35.98,Online
T04518,2021-04-14,B001,P026,2,31.98,Member
T04519,2021-02-10,B006,P028,5,44.95,Online
T04520,2021-07-27,B001,P012,3,59.97,Online
T04521,2021-08-28,B007,P030,5,125.0,Online
T04522,2021-09-13,B006,P026,4,63.96,Online
T04523,2021-10-28,B005,P024,3,41.97,Non-Member
T04524,2021-07-04,B004,P014,3,74.97,Online
T04525,2021-05-19,B007,P013,5,94.94999999999999,
T04526,2021-02-02,B007,P007,3,68.97,Non-Member
T04527,2021-02-10,B003,P011,3,71.97,Online
T04528,2021-01-12,B009,P023,1,14.99,
T04529,2021-11-13,B005,P017,1,19.99,Online
T04530,2021-04-05,B007,P020,2,25.98,Online
T04531,2021-07-10,B010,P013,4,75.96,Online
T04532,2021-08-17,B003,P004,2,43.98,Member
T04533,2021-08-21,B005,P005,2,53.98,Online
T04534,2021-10-29,B002,P009,2,41.98,Online
T04535,2021-03-04,B005,P002,3,74.97,Non-Member
T04536,2021-05-07,B003,P014,1,24.99,Online
T04537,2021-06-12,B005,P007,1,22.99,Online
T04538,2021-10-18,B007,P008,4,,Non-Member
T04539,2021-02-23,B001,P001,5,94.94999999999999,Member
T04540,2021-09-11,B009,P027,3,38.97,Non-Member
T04541,2022-03-14,B002,P003,3,59.97,Online
T04542,2022-02-17,B009,P009,3,62.97,Non-Member
T04543,2022-04-18,B006,P027,3,38.97,Non-Member
T04544,2022-08-10,B009,P026,4,63.96,Online
T04545,2022-05-17,B008,P002,1,24.99,Online
T04546,2022-04-10,B003,P028,1,8.99,Online
T04547,2022-06-24,B003,P008,4,71.96,Online
T04548,2022-08-20,B003,P019,4,59.96,Online
T04549,2022-12-16,B006,P014,2,49.98,
T04550,2022-08-28,B001,P004,3,65.97,Member
T04551,2022-11-27,B001,P030,3,75.0,Non-Member
T04552,2022-08-13,B009,P003,1,19.99,Online
T04553,2022-06-16,B009,P022,1,,Member
T04554,2022-01-13,B003,P016,2,41.98,Non-Member
T04555,2022-02-03,B005,P006,3,50.97,Online
T04556,2022-12-06,B004,P004,4,87.96,Member
T04557,2022-11-06,B005,P008,5,89.94999999999999,Member
T04558,2022-04-22,B007,P017,1,19.99,Online
T04559,2022-03-26,B001,P007,1,22.99,Non-Member
T04560,2022-07-13,B010,P012,3,59.97,Non-Member
T04561,2022-09-23,B007,P006,1,16.99,Non-Member
T04562,2022-10-22,B008,P026,2,31.98,Online
T04563,2022-03-07,B006,P020,3,38.97,Non-Member
T04564,2022-05-01,B003,P006,2,33.98,Online
T04565,2022-04-27,B010,P007,5,,Non-Member
T04566,2022-01-01,B005,P012,4,79.96,
T04567,2022-07-01,B004,P005,2,53.98,Online
T04568,2022-08-07,B002,P017,3,59.97,Member
T04569,2022-08-29,B007,P003,1,19.99,Online
T04570,2022-01-24,B009,P006,4,67.96,Online
T04571,2022-03-03,B009,P026,2,31.98,Non-Member
T04572,2022-07-15,B001,P004,1,21.99,Online
T04573,2022-03-05,B003,P013,1,18.99,Online
T04574,2022-11-27,B009,P008,5,89.94999999999999,Non-Member
T04575,2022-12-28,B002,P028,4,35.96,Online
T04576,2022-12-29,B005,P018,3,269.96999999999997,Online
T04577,2022-09-02,B004,P011,4,95.96,
T04578,2022-03-09,B003,P007,2,45.98,Non-Member
T04579,2022-03-14,B003,P030,5,125.0,Member
T04580,2022-11-21,B002,P025,5,399.95,Online
T04581,2022-05-10,B003,P012,5,99.94999999999999,Non-Member
T04582,2022-12-07,B003,P006,3,50.97,Online
T04583,2022-01-30,B007,P006,5,84.94999999999999,Online
T04584,2022-04-19,B006,P021,1,13.99,Online
T04585,2022-05-05,B008,P028,2,17.98,Member
T04586,2022-11-28,B002,P018,1,89.99,Online
T04587,2022-07-23,B008,P009,1,20.99,Non-Member
T04588,2022-01-04,B008,P022,3,35.97,Non-Member
T04589,2022-10-14,B005,P025,1,79.99,Online
T04590,2022-03-18,B001,P029,1,,Non-Member
T04591,2022-07-17,B003,P013,1,18.99,Online
T04592,2022-12-06,B007,P008,5,89.94999999999999,Online
T04593,2022-12-03,B006,P013,1,18.99,Online
T04594,2022-05-22,B008,P002,3,74.97,
T04595,2022-05-09,B010,P003,2,39.98,Member
T04596,2022-07-08,B002,P014,3,74.97,
T04597,2022-02-09,B010,P025,3,239.96999999999997,Online
T04598,2022-08-08,B005,P001,5,94.94999999999999,Member
T04599,2022-10-23,B007,P019,2,29.98,Online
T04600,2022-08-19,B009,P016,3,62.97,Non-Member
T04601,2022-01-31,B008,P026,1,15.99,Non-Member
T04602,2022-01-10,B005,P006,4,67.96,Non-Member
T04603,2022-12-08,B001,P003,5,99.94999999999999,Online
T04604,2022-02-19,B003,P024,1,13.99,Non-Member
T04605,2022-06-07,B002,P007,5,114.94999999999999,Non-Member
T04606,2022-08-09,B010,P013,4,75.96,Online
T04607,2022-07-27,B001,P019,5,74.95,Online
T04608,2022-04-21,B002,P006,4,67.96,Online
T04609,2022-09-05,B004,P003,5,99.94999999999999,Non-Member
T04610,2022-03-09,B008,P021,4,55.96,Member
